Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
4.090000, -21756.550781, -26550.552734, 4794.002930, 19470.753906, -46023.167969, 96.149277
4.100000, -21726.654297, -26517.085938, 4790.431641, 19457.492188, -45976.484375, 96.077644
4.110000, -21696.685547, -26483.843750, 4787.158691, 19444.646484, -45930.441406, 96.012001
4.120000, -21666.765625, -26450.738281, 4783.971680, 19432.443359, -45885.160156, 95.948090
4.130000, -21636.759766, -26417.566406, 4780.806641, 19420.794922, -45840.375000, 95.884605
4.140000, -21606.871094, -26384.664062, 4777.792969, 19409.453125, -45796.175781, 95.824165
4.150000, -21576.929688, -26352.136719, 4775.207520, 19398.042969, -45752.285156, 95.772316
4.160000, -21547.203125, -26320.705078, 4773.501465, 19385.769531, -45708.625000, 95.738091
4.170000, -21517.171875, -26290.300781, 4773.128418, 19372.115234, -45664.609375, 95.730621
4.180000, -21487.226562, -26261.728516, 4774.501465, 19356.431641, -45620.390625, 95.758148
4.190000, -21457.337891, -26235.250000, 4777.912109, 19338.353516, -45575.875000, 95.826561
4.200000, -21427.457031, -26210.886719, 4783.429688, 19317.871094, -45531.082031, 95.937218
4.210000, -21397.380859, -26188.279297, 4790.898438, 19295.341797, -45485.992188, 96.087013
4.220000, -21367.541016, -26167.382812, 4799.841797, 19271.458984, -45441.261719, 96.266388
4.230000, -21337.619141, -26147.205078, 4809.586426, 19247.343750, -45397.000000, 96.461823
4.240000, -21307.609375, -26126.925781, 4819.316406, 19224.162109, -45353.582031, 96.656967
4.250000, -21277.777344, -26105.964844, 4828.186523, 19203.265625, -45311.785156, 96.834869
4.260000, -21247.849609, -26083.341797, 4835.492188, 19185.716797, -45271.656250, 96.981392
4.270000, -21217.933594, -26058.771484, 4840.838379, 19172.025391, -45233.441406, 97.088615
4.280000, -21188.076172, -26032.185547, 4844.109375, 19162.464844, -45197.347656, 97.154221
4.290000, -21158.183594, -26003.648438, 4845.465820, 19156.771484, -45163.171875, 97.181419
4.300000, -21128.144531, -25973.416016, 4845.271973, 19154.333984, -45130.542969, 97.177544
4.310000, -21098.183594, -25942.326172, 4844.142090, 19154.080078, -45099.253906, 97.154877
4.320000, -21068.367188, -25911.271484, 4842.904297, 19154.789062, -45068.960938, 97.130043
4.330000, -21038.429688, -25880.835938, 4842.407227, 19155.138672, -45038.929688, 97.120079
4.340000, -21008.445312, -25851.833984, 4843.388184, 19153.933594, -45008.761719, 97.139755
4.350000, -20978.660156, -25825.058594, 4846.398926, 19150.265625, -44978.378906, 97.200134
4.360000, -20948.603516, -25800.339844, 4851.736816, 19143.593750, -44947.042969, 97.307198
4.370000, -20918.683594, -25778.087891, 4859.405273, 19133.841797, -44915.097656, 97.460991
4.380000, -20888.812500, -25757.949219, 4869.137695, 19121.339844, -44882.523438, 97.656189
4.390000, -20858.871094, -25739.187500, 4880.317383, 19106.927734, -44849.398438, 97.880409
4.400000, -20829.072266, -25721.177734, 4892.105957, 19091.824219, -44816.343750, 98.116852
4.410000, -20799.070312, -25702.664062, 4903.594238, 19077.271484, -44783.328125, 98.347252
4.420000, -20769.013672, -25683.007812, 4913.993652, 19064.490234, -44750.953125, 98.555832
4.430000, -20739.187500, -25661.896484, 4922.708984, 19054.369141, -44719.773438, 98.730629
4.440000, -20709.250000, -25638.660156, 4929.410156, 19047.507812, -44689.742188, 98.865021
4.450000, -20679.335938, -25613.308594, 4933.971680, 19044.125000, -44661.066406, 98.956512
4.460000, -20649.445312, -25585.894531, 4936.448242, 19044.201172, -44633.789062, 99.006180
4.470000, -20619.523438, -25556.628906, 4937.105469, 19047.382812, -44607.757812, 99.019371
4.480000, -20589.599609, -25526.017578, 4936.417969, 19052.945312, -44582.765625, 99.005577
4.490000, -20559.753906, -25494.882812, 4935.128418, 19059.886719, -44558.636719, 98.979713
4.500000, -20529.849609, -25463.886719, 4934.037598, 19067.107422, -44534.933594, 98.957832
4.510000, -20499.832031, -25433.681641, 4933.850586, 19073.486328, -44511.183594, 98.954086
4.520000, -20469.878906, -25404.949219, 4935.071289, 19078.333984, -44487.367188, 98.978569
4.530000, -20439.994141, -25377.957031, 4937.962402, 19081.128906, -44463.222656, 99.036552
4.540000, -20410.093750, -25352.750000, 4942.656250, 19081.646484, -44438.601562, 99.130684
4.550000, -20380.158203, -25329.404297, 4949.246582, 19079.648438, -44413.328125, 99.262863
4.560000, -20350.191406, -25307.935547, 4957.743652, 19075.171875, -44387.441406, 99.433289
4.570000, -20320.292969, -25288.394531, 4968.101562, 19068.312500, -44361.113281, 99.641029
4.580000, -20290.330078, -25270.417969, 4980.088379, 19059.330078, -44334.218750, 99.881432
4.590000, -20260.382812, -25253.687500, 4993.305664, 19048.882812, -44307.109375, 100.146523
4.600000, -20230.494141, -25237.699219, 5007.205566, 19037.792969, -44280.093750, 100.425301
4.610000, -20200.572266, -25221.775391, 5021.202637, 19026.859375, -44253.300781, 100.706032
4.620000, -20170.632812, -25205.468750, 5034.834961, 19016.884766, -44227.097656, 100.979439
4.630000, -20140.744141, -25188.441406, 5047.697266, 19008.419922, -44201.664062, 101.237404
4.640000, -20110.748047, -25170.195312, 5059.446777, 19002.158203, -44177.234375, 101.473061
4.650000, -20080.914062, -25150.626953, 5069.711914, 18998.656250, -44154.238281, 101.678932
4.660000, -20051.113281, -25129.255859, 5078.141602, 18998.367188, -44132.644531, 101.848007
4.670000, -20021.109375, -25105.632812, 5084.523438, 19001.603516, -44112.324219, 101.975998
4.680000, -19991.189453, -25080.117188, 5088.928223, 19008.281250, -44093.562500, 102.064346
4.690000, -19961.308594, -25053.083984, 5091.774414, 19017.837891, -44076.164062, 102.121429
4.700000, -19931.357422, -25025.166016, 5093.809082, 19029.083984, -44059.558594, 102.162239
4.710000, -19901.388672, -24997.253906, 5095.864746, 19041.103516, -44043.746094, 102.203468
4.720000, -19871.435547, -24970.089844, 5098.654297, 19052.628906, -44028.187500, 102.259415
4.730000, -19841.595703, -24944.171875, 5102.575684, 19063.171875, -44012.875000, 102.338058
4.740000, -19811.570312, -24919.255859, 5107.686523, 19072.623047, -43997.492188, 102.440567
4.750000, -19781.605469, -24895.365234, 5113.760742, 19081.097656, -43982.140625, 102.562393
4.760000, -19751.845703, -24872.326172, 5120.480469, 19088.785156, -43966.863281, 102.697159
4.770000, -19721.841797, -24849.408203, 5127.566406, 19096.205078, -43951.453125, 102.839279
4.780000, -19691.978516, -24826.728516, 5134.749512, 19103.527344, -43936.164062, 102.983345
4.790000, -19662.000000, -24803.865234, 5141.864258, 19110.939453, -43920.804688, 103.126038
4.800000, -19632.054688, -24780.880859, 5148.825684, 19118.373047, -43905.332031, 103.265656
4.810000, -19602.189453, -24757.890625, 5155.701660, 19125.634766, -43889.675781, 103.403564
4.820000, -19572.265625, -24735.142578, 5162.877930, 19132.138672, -43873.519531, 103.547493
4.830000, -19542.373047, -24713.240234, 5170.867676, 19137.181641, -43856.726562, 103.707726
4.840000, -19512.472656, -24692.728516, 5180.255371, 19139.904297, -43839.031250, 103.896019
4.850000, -19482.601562, -24673.945312, 5191.344727, 19140.046875, -43820.464844, 104.118423
4.860000, -19452.599609, -24656.726562, 5204.126953, 19137.644531, -43800.933594, 104.374786
