Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
34.300003, -25502.652344, -29270.269531, 3767.616699, 27981.156250, -58634.996094, 75.563911
34.310001, -25497.666016, -29262.697266, 3765.030518, 27930.103516, -58578.343750, 75.512047
34.320004, -25492.566406, -29253.291016, 3760.724121, 27882.728516, -58523.585938, 75.425674
34.330002, -25487.591797, -29242.289062, 3754.696533, 27839.125000, -58470.980469, 75.304787
34.340000, -25482.683594, -29229.845703, 3747.162842, 27799.005859, -58420.335938, 75.153687
34.350002, -25477.701172, -29216.152344, 3738.451172, 27762.013672, -58371.597656, 74.978966
34.360001, -25472.757812, -29201.728516, 3728.970947, 27727.431641, -58324.578125, 74.788834
34.370003, -25467.781250, -29186.859375, 3719.078857, 27694.806641, -58279.019531, 74.590431
34.380001, -25462.625000, -29171.716797, 3709.092529, 27663.638672, -58234.617188, 74.390144
34.390003, -25457.750000, -29157.025391, 3699.276367, 27633.367188, -58191.589844, 74.193275
34.400002, -25452.687500, -29142.589844, 3689.903320, 27603.591797, -58149.269531, 74.005280
34.410000, -25447.738281, -29128.941406, 3681.203369, 27573.816406, -58107.707031, 73.830795
34.420002, -25442.847656, -29116.240234, 3673.392090, 27543.830078, -58066.886719, 73.674133
34.430000, -25437.814453, -29104.322266, 3666.508545, 27513.353516, -58026.351562, 73.536072
34.440002, -25432.767578, -29093.302734, 3660.535889, 27482.312500, -57986.187500, 73.416283
34.450001, -25427.742188, -29083.064453, 3655.322998, 27450.804688, -57946.246094, 73.311737
34.460003, -25422.904297, -29073.599609, 3650.695801, 27419.064453, -57906.863281, 73.218925
34.470001, -25417.923828, -29064.429688, 3646.505859, 27387.177734, -57867.562500, 73.134895
34.480003, -25412.775391, -29055.382812, 3642.606689, 27355.251953, -57828.437500, 73.056694
34.490002, -25407.882812, -29046.798828, 3638.916992, 27323.519531, -57789.828125, 72.982689
34.500000, -25402.992188, -29038.351562, 3635.359375, 27291.945312, -57751.601562, 72.911339
34.510002, -25397.958984, -29029.841797, 3631.883057, 27260.767578, -57713.671875, 72.841614
