Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
2.140000, 673.745605, 0.000000, 673.745605, 0.000000, 0.000000, 62.559021
2.150000, 675.899353, 0.000000, 675.899353, 0.000000, 0.000000, 62.758999
2.160000, 678.053772, 0.000000, 678.053772, 0.000000, 0.000000, 62.959038
2.170000, 680.208069, 0.000000, 680.208069, 0.000000, 0.000000, 63.159077
2.180000, 682.362061, 0.000000, 682.362061, 0.000000, 0.000000, 63.359077
2.190000, 684.516052, 0.000000, 684.516052, 0.000000, 0.000000, 63.559078
2.200000, 686.669861, 0.000000, 686.669861, 0.000000, 0.000000, 63.759068
2.210000, 688.824158, 0.000000, 688.824158, 0.000000, 0.000000, 63.959106
2.220000, 690.978882, 0.000000, 690.978882, 0.000000, 0.000000, 64.159172
2.230000, 693.132568, 0.000000, 693.132568, 0.000000, 0.000000, 64.359154
2.240000, 695.287048, 0.000000, 695.287048, 0.000000, 0.000000, 64.559196
2.250000, 697.441467, 0.000000, 697.441467, 0.000000, 0.000000, 64.759239
2.260000, 699.595215, 0.000000, 699.595215, 0.000000, 0.000000, 64.959221
2.270000, 701.749207, 0.000000, 701.749207, 0.000000, 0.000000, 65.159225
2.280000, 703.903503, 0.000000, 703.903503, 0.000000, 0.000000, 65.359253
2.290000, 706.057861, 0.000000, 706.057861, 0.000000, 0.000000, 65.559296
2.300000, 708.211487, 0.000000, 708.211487, 0.000000, 0.000000, 65.759262
2.310000, 710.365417, 0.000000, 710.365417, 0.000000, 0.000000, 65.959259
2.320000, 712.519714, 0.000000, 712.519714, 0.000000, 0.000000, 66.159302
2.330000, 714.674255, 0.000000, 714.674255, 0.000000, 0.000000, 66.359352
2.340000, 716.827515, 0.000000, 716.827515, 0.000000, 0.000000, 66.559288
2.350000, 718.982117, 0.000000, 718.982117, 0.000000, 0.000000, 66.759346
2.360000, 721.136841, 0.000000, 721.136841, 0.000000, 0.000000, 66.959419
2.370000, 723.290588, 0.000000, 723.290588, 0.000000, 0.000000, 67.159393
2.380000, 725.444397, 0.000000, 725.444397, 0.000000, 0.000000, 67.359383
2.390000, 727.598999, 0.000000, 727.598999, 0.000000, 0.000000, 67.559441
2.400000, 729.752258, 0.000000, 729.752258, 0.000000, 0.000000, 67.759377
2.410000, 731.906921, 0.000000, 731.906921, 0.000000, 0.000000, 67.959442
2.420000, 734.060608, 0.000000, 734.060608, 0.000000, 0.000000, 68.159416
2.430000, 736.214844, 0.000000, 736.214844, 0.000000, 0.000000, 68.359451
2.440000, 738.369263, 0.000000, 738.369263, 0.000000, 0.000000, 68.559494
2.450000, 740.523376, 0.000000, 740.523376, 0.000000, 0.000000, 68.759506
2.460000, 742.677917, 0.000000, 742.677917, 0.000000, 0.000000, 68.959564
2.470000, 744.831238, 0.000000, 744.831238, 0.000000, 0.000000, 69.159500
2.480000, 746.985413, 0.000000, 746.985413, 0.000000, 0.000000, 69.359520
2.490000, 749.139465, 0.000000, 749.139465, 0.000000, 0.000000, 69.559532
2.500000, 751.293274, 0.000000, 751.293274, 0.000000, 0.000000, 69.759521
2.510000, 753.447754, 0.000000, 753.447754, 0.000000, 0.000000, 69.959564
2.520000, 755.601685, 0.000000, 755.601685, 0.000000, 0.000000, 70.159569
2.530000, 757.756470, 0.000000, 757.756470, 0.000000, 0.000000, 70.359642
2.540000, 759.909851, 0.000000, 759.909851, 0.000000, 0.000000, 70.559593
2.550000, 762.065002, 0.000000, 762.065002, 0.000000, 0.000000, 70.759697
2.560000, 764.219482, 0.000000, 764.219482, 0.000000, 0.000000, 70.959755
2.570000, 766.373047, 0.000000, 766.373047, 0.000000, 0.000000, 71.159721
2.580000, 768.527283, 0.000000, 768.527283, 0.000000, 0.000000, 71.359741
2.590000, 770.681946, 0.000000, 770.681946, 0.000000, 0.000000, 71.559807
2.600000, 772.836304, 0.000000, 772.836304, 0.000000, 0.000000, 71.759850
2.610000, 774.989502, 0.000000, 774.989502, 0.000000, 0.000000, 71.959778
2.620000, 777.144165, 0.000000, 777.144165, 0.000000, 0.000000, 72.159843
2.630000, 779.297974, 0.000000, 779.297974, 0.000000, 0.000000, 72.359833
2.640000, 781.452515, 0.000000, 781.452515, 0.000000, 0.000000, 72.559883
2.650000, 783.606262, 0.000000, 783.606262, 0.000000, 0.000000, 72.759865
2.660000, 785.760071, 0.000000, 785.760071, 0.000000, 0.000000, 72.959854
2.670000, 787.915039, 0.000000, 787.915039, 0.000000, 0.000000, 73.159943
2.680000, 790.068237, 0.000000, 790.068237, 0.000000, 0.000000, 73.359879
2.690000, 792.222717, 0.000000, 792.222717, 0.000000, 0.000000, 73.559921
2.700000, 794.376587, 0.000000, 794.376587, 0.000000, 0.000000, 73.759918
2.710000, 796.530945, 0.000000, 796.530945, 0.000000, 0.000000, 73.959953
2.720000, 798.685181, 0.000000, 798.685181, 0.000000, 0.000000, 74.159981
2.730000, 800.838989, 0.000000, 800.838989, 0.000000, 0.000000, 74.359962
2.740000, 802.993225, 0.000000, 802.993225, 0.000000, 0.000000, 74.559998
2.750000, 805.147217, 0.000000, 805.147217, 0.000000, 0.000000, 74.759995
2.760000, 807.301880, 0.000000, 807.301880, 0.000000, 0.000000, 74.960060
2.770000, 809.455872, 0.000000, 809.455872, 0.000000, 0.000000, 75.160065
2.780000, 811.609558, 0.000000, 811.609558, 0.000000, 0.000000, 75.360046
2.790000, 813.763977, 0.000000, 813.763977, 0.000000, 0.000000, 75.560081
2.800000, 815.917786, 0.000000, 815.917786, 0.000000, 0.000000, 75.760071
2.810000, 818.072083, 0.000000, 818.072083, 0.000000, 0.000000, 75.960098
2.820000, 820.225708, 0.000000, 820.225708, 0.000000, 0.000000, 76.160072
2.830000, 822.380005, 0.000000, 822.380005, 0.000000, 0.000000, 76.360107
2.840000, 824.534241, 0.000000, 824.534241, 0.000000, 0.000000, 76.560127
